kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY18,340012,1345436,WT,2006,2,6,11:48,SN,4102,6.5,12.7,U,2.03,15.13,8,7.7,34.49,0.4,<1,1.2,0.29,0.019,0.013,0.055,0.05,0.014,0.3,<0.1,B,50.26,14.52,8,9,34.4,1.9,1,1,0.29,0.024,0.012,0.052,0.05,0.018,0.4,<0.1
KIS,WY19,340012,1344922,WT,2006,2,15,10:11,UC,4102,14,10.5,U,1.99,15.1,-,8.1,34.54,1.2,-,-,-,-,-,-,-,-,-,-,B,50.43,13.37,-,8.5,34.15,5.4,-,-,-,-,-,-,-,-,-,-
KIS,WY20,340012,1344408,WT,2006,2,15,9:33,UC,4000,12.5,6.3,U,1.91,8.93,-,9.6,33.04,1.9,<1,1.3,0.24,0.022,0.008,0.04,<0.05,0.014,0.5,<0.1,B,39.93,8.66,-,9.6,33.15,7.3,3,1.4,0.3,0.022,0.007,0.03,<0.05,0.019,0.5,0.3
KIS,WY21,335552,1345950,WT,2006,2,1,10:16,RN,4302,10,15.2,U,2.09,16.91,8.1,6.8,34.65,0.3,<1,1,0.38,0.032,0.015,0.065,0.08,0.026,<0.1,<0.1,B,50.21,16.76,8.1,7.9,34.67,0.4,<1,0.8,0.29,0.026,0.014,0.069,0.05,0.019,0.2,<0.1
KIS,WY22,335552,1345436,WT,2006,2,6,11:11,SN,4105,6,14,U,2.38,14.66,8,7.7,34.34,0.4,-,-,-,-,-,-,-,-,-,-,B,50.12,12.46,8,9.6,33.85,1.2,-,-,-,-,-,-,-,-,-,-
KIS,WY23,335552,1344922,WT,2006,2,15,10:46,UC,4102,12.8,11.3,U,1.98,15.32,-,8.1,34.58,1.1,1,1.4,0.2,0.021,0.01,0.05,<0.05,0.014,0.5,0.4,B,49.45,11.64,-,9,33.78,2.8,2,1.1,0.22,0.021,0.01,0.05,<0.05,0.016,0.5,0.5
KIS,WY24,335552,1344408,WT,2006,2,21,10:38,UC,4000,6,5.3,U,2.05,9.14,-,9.1,33.12,1.8,-,-,-,-,-,-,-,-,-,-,B,41.21,9.86,-,9.3,33.33,2.9,-,-,-,-,-,-,-,-,-,-
KIS,WY26,335132,1345950,WT,2006,2,6,9:54,UC,4305,8,25.4,U,2.03,16.07,8.1,7.5,34.59,0.3,-,-,-,-,-,-,-,-,-,-,B,50.06,16.05,8,8.8,34.59,0.3,-,-,-,-,-,-,-,-,-,-
KIS,WY27,335132,1345436,WT,2006,2,6,10:33,UC,4302,9.5,20.8,U,1.97,16.55,8.1,7.3,34.64,0.3,<1,0.9,0.21,0.014,0.008,0.044,0.04,0.009,0.1,<0.1,B,50.32,13.65,8,9.4,34.09,0.5,<1,0.9,0.23,0.015,0.008,0.047,0.05,0.012,0.7,<0.1
KIS,WY28,335132,1344922,WT,2006,2,21,9:49,UC,3802,7.5,6.1,U,1.72,11.78,-,8.6,33.73,1.7,-,-,-,-,-,-,-,-,-,-,B,49.23,11.8,-,8.8,33.79,1.7,-,-,-,-,-,-,-,-,-,-
KIS,WY35,340012,1343854,WT,2006,2,21,11:24,UC,4000,6.5,6,U,2.04,8.46,-,9.3,32.44,1.7,-,-,-,-,-,-,-,-,-,-,B,23.93,9.17,-,9.6,33.15,1.7,-,-,-,-,-,-,-,-,-,-
KIS,WY36,335132,1344408,WT,2006,2,15,11:47,UC,3802,12.5,6.2,U,1.89,10.68,-,9.2,33.27,1.9,<1,0.9,0.2,0.017,0.006,0.05,<0.05,0.011,0.3,0.2,B,36.05,12.22,-,9.1,33.73,2.9,<1,1.2,0.18,0.02,0.012,0.06,<0.05,0.016,0.3,0.2
OSK,KB01,343642,1351532,WT,2006,2,15,11:27,UC,3106,12,2,U,1.7,7.65,8.4,11.9,31.32,-,2,2.6,0.31,0.034,0.01,0.057,<0.01,0.006,6.1,1.2,B,16.2,7.79,8.2,9,32.81,-,1,1.5,0.18,0.02,<0.005,<0.005,<0.01,0.008,1.3,1
OSK,KB02,343222,1351532,WT,2006,2,15,13:36,UC,3703,12.5,3,U,1.7,7.67,8.4,11.5,31.49,-,-,-,-,-,-,-,-,-,-,-,B,16.17,7.84,8.2,8.7,32.67,-,-,-,-,-,-,-,-,-,-,-
OSK,KB03,342902,1351532,WT,2006,2,15,14:57,SR,3805,10.5,3,U,1.88,7.73,8.3,10.6,32.02,-,1,2,0.21,0.018,<0.005,0.013,<0.01,0.005,2.4,0.2,B,16.05,7.71,8.3,9.7,32.54,-,1,2.3,0.17,0.015,<0.005,<0.005,<0.01,0.005,1.2,0.2
OSK,KB05,343642,1351018,WT,2006,2,15,16:35,UC,3505,11,3,U,1.88,7.73,8.4,11.8,31.17,-,-,-,-,-,-,-,-,-,-,-,B,16.31,7.77,8.2,11.2,32.69,-,-,-,-,-,-,-,-,-,-,-
OSK,KB06,343222,1351018,WT,2006,2,15,15:48,UC,3805,11,5,U,1.85,7.87,8.3,10.6,32.02,-,1,2.6,0.18,0.018,<0.005,0.01,0.05,0.006,2.1,0.6,B,38.26,7.75,8.2,9.9,32.83,-,1,1.4,0.18,0.021,<0.005,<0.005,0.02,0.008,2.2,1.4
OSK,KB07,342902,1351018,WT,2006,2,16,14:40,SR,3703,8.5,5.5,U,1.79,7.99,8.3,10,32.35,-,-,-,-,-,-,-,-,-,-,-,B,29.08,7.76,8.2,9.5,32.82,-,-,-,-,-,-,-,-,-,-,-
OSK,KB08,342342,1351018,WT,2006,2,16,13:53,SR,3805,9,6,U,1.76,8.69,8.2,9.3,32.84,-,1,1.8,0.17,0.02,0.006,0.023,0.02,0.011,0.8,0.6,B,13.17,8.61,8.2,9.3,32.86,-,2,1.6,0.17,0.026,0.007,0.022,<0.01,0.011,0.8,0.5
OSK,KB09,343642,1350504,WT,2006,2,16,16:10,SR,3703,11.5,5,U,1.62,7.8,8.2,9.7,32.74,-,2,1.9,0.18,0.018,<0.005,<0.005,<0.01,0.008,1.6,1.2,B,26.04,7.8,8.2,9.6,32.74,-,2,2,0.17,0.047,<0.005,<0.005,<0.01,0.007,1.8,1.1
OSK,KB10,343222,1350504,WT,2006,2,16,15:26,SR,3505,9,6,U,1.91,7.79,8.2,9.8,32.76,-,-,-,-,-,-,-,-,-,-,-,B,38.32,7.79,8.2,10.1,32.8,-,-,-,-,-,-,-,-,-,-,-
OSK,KB11,342802,1350504,WT,2006,2,16,9:59,UC,3805,8.5,5.5,U,1.91,8.15,8.2,9.8,32.64,-,1,1.6,0.2,0.018,<0.005,0.007,<0.01,0.006,1,0.3,B,40.57,7.77,8.2,9.6,32.81,-,3,2,0.18,0.019,<0.005,<0.005,<0.01,0.008,2.4,1.4
OSK,KB12,342342,1350504,WT,2006,2,16,11:35,UC,3505,9.5,6,U,1.67,8.34,8.2,9.6,32.76,-,-,-,-,-,-,-,-,-,-,-,B,35.26,7.81,8.2,9.6,32.79,-,-,-,-,-,-,-,-,-,-,-
OSK,KB13,341922,1350504,WT,2006,2,2,8:30,CL,3505,7,4.7,U,2.12,8.53,8.1,9.1,32.65,2.1,2,2.2,0.3,0.029,0.008,0.048,0.05,0.018,8,0.2,B,50.09,8.77,8.1,11.1,32.73,3.2,2,1.8,0.22,0.015,0.011,0.047,0.02,0.009,7,0.2
OSK,KB14,342802,1345950,WT,2006,2,16,10:45,UC,3703,9,8,U,1.65,7.97,8.3,10,32.69,-,-,-,-,-,-,-,-,-,-,-,B,49.95,7.77,8.2,9.7,32.79,-,-,-,-,-,-,-,-,-,-,-
OSK,KB15,342342,1345950,WT,2006,2,2,9:47,CL,3504,8,5.6,U,1.94,9.12,8.1,8.8,32.8,1.8,1,1.3,0.27,0.015,0.007,0.053,0.07,0.009,5.5,<0.1,B,43.39,9.29,8.1,10,32.87,8,3,1.4,0.21,0.014,0.005,0.053,0.02,0.008,3,<0.1
OSK,KB16,341922,1345950,WT,2006,2,2,9:14,CL,3505,10,4.9,U,1.88,8.7,8.1,9,32.72,2,-,-,-,-,-,-,-,-,-,-,B,50.09,9.21,8.1,10.6,32.86,3.3,-,-,-,-,-,-,-,-,-,-
OSK,KB54,344012,1352046,WT,2006,2,15,10:09,UC,3016,12.5,2,U,1.85,7.97,8.4,12.4,29.25,-,3,3.8,0.54,0.036,0.022,0.16,0.04,0.011,20,0.1,B,10.02,7.61,8.3,10.2,32.27,-,2,2.2,0.23,0.016,<0.005,0.01,0.03,0.006,1.9,0.5
OSK,KB55,343642,1352046,WT,2006,2,15,10:51,UC,3106,11,2,U,1.85,7.97,8.4,12.7,30,-,-,-,-,-,-,-,-,-,-,-,B,13.34,7.83,8.2,8.9,32.67,-,-,-,-,-,-,-,-,-,-,-
OSK,KB56,343222,1352046,WT,2006,2,15,14:14,SR,3106,11,2,U,1.62,8.08,8.5,13.4,30.91,-,3,4.2,0.52,0.03,0.018,0.14,0.04,0.01,14,3,B,12.44,7.8,8.2,8.8,32.55,-,1,1.6,0.2,0.021,<0.005,0.007,0.02,0.008,1.9,0.4
OSK,KB57,344012,1351532,WT,2006,2,15,9:24,UC,3106,15,1,U,1.93,7.81,8.5,13.9,28.42,-,-,-,-,-,-,-,-,-,-,-,B,12.33,7.88,8.2,10.7,32.3,-,-,-,-,-,-,-,-,-,-,-
OSK,KB58,342342,1345436,WT,2006,2,2,10:26,CL,3802,13,4.6,U,1.91,8.88,8.1,8.9,32.62,2.5,-,-,-,-,-,-,-,-,-,-,B,29.2,9.13,8.1,10.2,32.82,4.1,-,-,-,-,-,-,-,-,-,-
OSK,KB59,341922,1345556,WT,2006,2,2,11:05,CL,3302,10.5,4.6,U,2.12,9.14,8.1,9,32.8,2.9,3,1.6,0.22,0.011,0.005,0.045,0.03,0.003,6,0.1,B,39.45,9.21,8.1,10.6,32.84,5,4,1.5,0.23,0.028,0.009,0.05,0.02,0.014,5.3,0.1
HAR,KB17,343642,1345436,WT,2006,2,20,10:17,RN,3703,4.5,6,U,1.65,7.75,8.3,9.6,32.72,-,2,1.3,0.14,0.02,<0.005,0.01,<0.01,0.008,1,0.9,B,19.49,7.71,8.2,10.4,32.81,-,2,1,0.15,0.018,<0.005,0.008,<0.01,0.009,1.3,0.7
HAR,KB18,343642,1344922,WT,2006,2,20,10:57,RN,3703,5,6,U,1.65,7.76,8.3,9.1,32.87,-,-,-,-,-,-,-,-,-,-,-,B,26.16,7.8,8.2,12,33.05,-,-,-,-,-,-,-,-,-,-,-
HAR,KB19,343222,1344922,WT,2006,2,21,11:11,UC,3805,8,7.5,U,1.44,7.8,8.3,10,32.83,-,1,1,0.17,0.017,<0.005,0.006,<0.01,0.006,1.2,0.8,B,36.32,7.76,8.2,9.8,32.9,-,2,0.8,0.14,0.02,<0.005,<0.005,<0.01,0.006,1.3,1.4
HAR,KB20,344452,1344408,WT,2006,2,27,11:48,CL,3502,8,5,U,1.7,8.38,8.3,9.8,32.82,-,1,1.4,0.15,0.019,<0.005,<0.005,<0.01,0.007,2.6,<0.1,B,8.86,8.33,8.3,11,32.87,-,1,1.8,0.14,0.045,<0.005,<0.005,<0.01,0.008,2.1,0.2
HAR,KB21,344102,1344408,WT,2006,2,27,11:03,CL,3702,8,5.5,U,1.5,8.21,8.3,9.5,32.92,-,-,-,-,-,-,-,-,-,-,-,B,19.84,8.25,8.2,8.9,33.18,-,-,-,-,-,-,-,-,-,-,-
HAR,KB22,343642,1344408,WT,2006,2,20,11:43,RN,3805,5,6.5,U,1.53,7.72,8.3,9.2,32.94,-,1,1,0.12,0.018,<0.005,<0.005,<0.01,0.008,0.6,<0.1,B,23.3,7.85,8.2,8.8,33.05,-,1,1.5,0.13,0.019,<0.005,<0.005,0.01,0.011,1.6,<0.1
HAR,KB23,343222,1344408,WT,2006,2,21,10:33,UC,3805,7,6.5,U,1.53,7.76,8.3,10,32.9,-,-,-,-,-,-,-,-,-,-,-,B,24.77,7.75,8.2,9.8,32.9,-,-,-,-,-,-,-,-,-,-,-
HAR,KB24,342802,1344408,WT,2006,2,21,13:50,CL,3702,10,7,U,2.54,7.87,8.3,10.1,32.92,-,1,0.9,0.13,0.014,<0.005,<0.005,<0.01,0.006,0.2,0.2,B,29.13,7.81,8.2,9.6,32.99,-,2,0.9,0.17,0.02,<0.005,<0.005,<0.01,0.009,1.6,0.9
HAR,KB25,342342,1344408,WT,2006,2,13,11:44,CL,3501,7.8,4.5,U,2.13,7.84,-,10,33.08,2.5,-,-,-,-,-,-,-,-,-,-,B,21.22,7.66,-,10.2,33.07,2.5,-,-,-,-,-,-,-,-,-,-
HAR,KB26,344452,1343854,WT,2006,2,27,13:55,CL,3304,10,5,U,1.67,8.5,8.2,9.6,32.44,-,-,-,-,-,-,-,-,-,-,-,B,10.48,8.44,8.2,10.7,33.01,-,-,-,-,-,-,-,-,-,-,-
HAR,KB27,344102,1343854,WT,2006,2,23,15:48,CL,3703,12,6.5,U,1.88,8.24,8.3,10.8,32.65,-,<1,1.3,0.15,0.017,<0.005,<0.005,<0.01,0.004,1,0.6,B,20.76,7.97,8.2,9.5,33.08,-,2,1,0.13,0.018,<0.005,0.006,0.07,0.011,2.3,<0.1
HAR,KB28,343642,1343854,WT,2006,2,21,16:36,CL,3505,15,11,U,1.7,7.95,8.2,9.9,33.02,-,-,-,-,-,-,-,-,-,-,-,B,30.95,8.03,8.2,9.4,33.19,-,-,-,-,-,-,-,-,-,-,-
HAR,KB29,343222,1343854,WT,2006,2,21,9:53,UC,3805,7.5,5,U,1.65,7.67,8.3,10,32.96,-,1,1.4,0.2,0.027,<0.005,<0.005,<0.01,0.009,0.4,0.4,B,24.23,7.95,8.2,9.4,33.12,-,2,0.8,0.14,0.022,<0.005,0.011,0.01,0.013,0.6,0.1
HAR,KB30,342802,1343854,WT,2006,2,21,14:29,CL,3703,12.5,7,U,2.02,7.71,8.3,9.8,32.95,-,-,-,-,-,-,-,-,-,-,-,B,27.43,8.03,8.2,9,33.16,-,-,-,-,-,-,-,-,-,-,-
HAR,KB31,342342,1343854,WT,2006,2,13,12:12,CL,3501,6.5,5.2,U,1.94,7.88,-,10,33.08,2.2,1,1.3,0.4,0.017,0.001,<0.02,<0.05,0.01,0.7,0.3,B,27.98,7.63,-,10.2,33.08,2.5,3,1.6,0.2,0.021,0.001,<0.02,<0.05,0.012,1.5,0.6
HAR,KB32,341922,1343854,WT,2006,2,13,11:06,CL,3501,6.2,4.1,U,2.13,7.78,-,9.8,33.09,3,-,-,-,-,-,-,-,-,-,-,B,34.69,7.7,-,9.8,33.09,4.7,-,-,-,-,-,-,-,-,-,-
HAR,KB33,344452,1343340,WT,2006,2,23,11:02,CL,3703,13,7,U,1.62,7.97,8.3,10.2,32.56,-,1,1.3,0.14,0.016,<0.005,0.005,<0.01,0.004,1.5,0.7,B,10.6,8.18,8.2,9.8,33.11,-,1,0.7,0.12,0.018,<0.005,<0.005,0.06,0.008,1.3,<0.1
HAR,KB34,344102,1343340,WT,2006,2,23,10:28,CL,3703,12,9,U,1.62,8.07,8.2,9.6,33.04,-,-,-,-,-,-,-,-,-,-,-,B,27.17,8.08,8.2,9.4,33.17,-,-,-,-,-,-,-,-,-,-,-
HAR,KB35,343642,1343340,WT,2006,2,23,9:49,CL,3703,14,10,U,1.5,8.12,8.2,9.7,33.08,-,<1,0.7,0.13,0.017,<0.005,0.014,0.01,0.009,0.3,<0.1,B,36.24,8.22,8.2,8.7,33.32,-,3,0.9,0.14,0.022,<0.005,0.006,0.02,0.017,0.7,<0.1
HAR,KB36,343222,1343340,WT,2006,2,21,15:47,CL,3805,13.5,7.5,U,1.82,8.28,8.2,9.8,33.1,-,-,-,-,-,-,-,-,-,-,-,B,37.36,8.2,8.2,9.1,33.32,-,-,-,-,-,-,-,-,-,-,-
HAR,KB37,342802,1343340,WT,2006,2,21,15:07,CL,3502,11,9.5,U,1.76,8.05,8.2,9.8,33.1,-,<1,1.1,0.13,0.017,<0.005,0.011,<0.01,0.008,0.3,<0.1,B,37.1,8.32,8.2,8.3,33.36,-,3,1,0.16,0.023,<0.005,<0.005,0.03,0.017,0.9,0.1
HAR,KB38,342342,1343340,WT,2006,2,13,12:59,CL,3802,8,8.7,U,2.1,8.05,-,9.8,33.12,1.5,-,-,-,-,-,-,-,-,-,-,B,37.13,7.92,-,9.9,33.19,3.4,-,-,-,-,-,-,-,-,-,-
HAR,KB39,341922,1343340,WT,2006,2,13,10:31,CL,3802,6,7.6,U,1.97,8.01,-,9.6,33.11,1.6,1,1.6,0.2,0.019,0.002,<0.02,<0.05,0.011,0.6,0.2,B,28.59,7.93,-,9.6,33.12,1.5,1,1.8,0.21,0.019,0.002,<0.02,0.07,0.011,0.7,0.3
HAR,KB40,341502,1343340,WT,2006,2,13,15:19,CL,3802,8.5,9.8,U,2.08,8.25,-,-,33.1,1.4,-,-,-,-,-,-,-,-,-,-,B,38.55,7.85,-,-,33.12,1.2,-,-,-,-,-,-,-,-,-,-
HAR,KB41,344422,1342826,WT,2006,2,23,13:26,CL,3304,13.5,5.5,U,1.79,8.16,8.3,10,32.79,-,-,-,-,-,-,-,-,-,-,-,B,7.82,7.85,8.3,10.2,32.84,-,-,-,-,-,-,-,-,-,-,-
HAR,KB42,344102,1342826,WT,2006,2,23,14:42,CL,3702,13,7.5,U,1.82,8.38,8.2,9.8,32.93,-,1,0.6,0.11,0.014,<0.005,0.01,<0.01,0.007,0.4,<0.1,B,25.15,8.22,8.2,9.5,33.17,-,2,1.1,0.13,0.02,<0.005,0.005,<0.01,0.009,1,<0.1
HAR,KB43,343712,1342826,WT,2006,2,22,13:32,CL,3703,13,9,U,1.79,8.21,8.2,9.3,33.13,-,-,-,-,-,-,-,-,-,-,-,B,33.06,8.04,8.2,12.4,33.14,-,-,-,-,-,-,-,-,-,-,-
HAR,KB44,343222,1342826,WT,2006,2,22,10:20,UC,3703,9,9,U,1.67,7.87,8.2,9.7,33.08,-,<1,1.3,0.13,0.018,<0.005,0.01,<0.01,0.008,0.6,<0.1,B,38.09,8.38,8.2,8.6,33.36,-,2,<0.5,0.17,0.027,<0.005,<0.005,0.02,0.013,0.9,<0.1
HAR,KB45,342802,1342826,WT,2006,2,22,10:59,UC,3805,9.5,10,U,1.79,7.96,8.2,9.2,33.11,-,-,-,-,-,-,-,-,-,-,-,B,38.09,8.36,8.2,12.4,33.33,-,-,-,-,-,-,-,-,-,-,-
HAR,KB46,342342,1342826,WT,2006,2,13,13:35,CL,3702,8.5,12.3,U,2.06,8.41,-,9.9,33.16,1.4,1,1.7,0.17,0.015,<0.001,<0.02,<0.05,0.01,0.5,0.3,B,35.98,8.27,-,10,33.37,5,4,1.8,0.23,0.022,<0.001,<0.02,<0.05,0.012,1.1,1
HAR,KB47,341922,1342826,WT,2006,2,13,14:11,CL,3802,8.5,9.3,U,1.98,8.19,-,9.7,33.11,1.7,-,-,-,-,-,-,-,-,-,-,B,31.13,8.07,-,10.4,33.3,7.6,-,-,-,-,-,-,-,-,-,-
HAR,KB48,341502,1342826,WT,2006,2,13,14:45,CL,3802,8,11.4,U,2.15,8.1,-,9.8,33.17,1.2,1,1.9,0.2,0.018,<0.001,<0.02,<0.05,0.008,0.7,0.3,B,30.6,7.98,-,10.5,33.28,1.7,2,1.9,0.22,0.017,<0.001,<0.02,<0.05,0.007,1,0.4
HAR,KB49,344102,1342312,WT,2006,2,23,14:07,UC,3805,13,5,U,1.7,8.68,8.3,10,32.29,-,-,-,-,-,-,-,-,-,-,-,B,9.21,8.44,8.3,9.9,33.17,-,-,-,-,-,-,-,-,-,-,-
HAR,KB50,343642,1342312,WT,2006,2,22,12:52,CL,3802,12,6,U,1.85,8.45,8.2,9.2,33.17,-,1,1.1,0.13,0.013,<0.005,<0.005,0.02,0.006,0.5,<0.1,B,30.66,8.2,8.2,12.4,33.14,-,1,1.3,0.12,0.017,<0.005,0.006,<0.01,0.008,1.5,0.2
HAR,KB51,343222,1342312,WT,2006,2,22,12:13,UC,3805,12,10,U,1.76,8.04,8.2,9.5,33.06,-,-,-,-,-,-,-,-,-,-,-,B,25.61,8.07,8.2,12.3,33.12,-,-,-,-,-,-,-,-,-,-,-
HAR,KB52,342802,1342312,WT,2006,2,22,11:36,UC,3805,11,10,U,1.67,8.17,8.2,9.5,33.13,-,<1,1.7,0.16,0.015,<0.005,0.012,0.01,0.007,0.4,<0.1,B,29.11,8.45,8.2,9.1,33.39,-,2,1.9,0.16,0.017,<0.005,0.006,0.02,0.008,1.7,0.4
HAR,KB60,344102,1344922,WT,2006,2,27,10:24,CL,3703,7.5,6.5,U,2,8.3,-,-,32.75,-,1,1.4,0.17,0.023,<0.005,0.011,0.01,0.008,2.6,<0.1,B,9.3,8.21,8.2,9.3,32.77,-,1,1.4,0.14,0.021,<0.005,0.012,0.02,0.009,2.5,<0.1
BS1,SD01,342445,1332539,WT,2006,2,27,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS1,SD02,342552,1332951,WT,2006,2,27,10:28,CL,3304,9.3,4.4,U,-,-,-,-,-,-,2,2,0.28,0.022,<0.005,0.01,<0.01,0.011,0.1,<0.1,B,-,-,-,-,-,-,2,2.2,0.24,0.021,<0.005,0.008,<0.01,0.01,0.1,<0.1
BS1,SD03,342132,1332951,WT,2006,2,22,10:34,CL,3703,7.3,6.4,U,2,9.62,8.2,10.1,33.46,1.4,-,-,-,-,-,-,-,-,-,-,B,23.37,9.38,8.2,9.9,33.44,2.6,-,-,-,-,-,-,-,-,-,-
BS1,SD04,342552,1333505,WT,2006,2,27,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS1,SD05,342203,1333509,WT,2006,2,22,9:52,UC,3505,6.9,6.2,U,2.14,9.4,8.3,10,33.43,1.8,7,1.9,0.18,0.02,<0.005,0.007,<0.01,0.012,0.2,0.1,B,26.27,9.4,8.2,9.9,33.44,1.6,18,2.1,0.28,0.011,<0.005,0.009,<0.01,0.007,0.1,0.1
BS1,SD06,341712,1333505,WT,2006,2,21,16:26,CL,3505,7.6,8.5,U,2.19,9.04,8.2,10.3,33.34,1.1,-,-,-,-,-,-,-,-,-,-,B,24.35,9.16,8.2,10.6,33.43,2.4,-,-,-,-,-,-,-,-,-,-
